Figure	MajorContext	MinorContext
VI87532	['A', 'B', 'C#', 'E', 'G', 'A']	['F', 'G', 'A', 'C', 'E', 'F']
VI+87532	['A', 'B', 'C#', 'E#', 'G', 'A']	['F', 'G', 'A', 'C#', 'E', 'F']
viio87532	['B', 'C', 'D', 'F', 'A-', 'B']	['G#', 'A#', 'B', 'D', 'F', 'G#']
vii87532	['B', 'C', 'D', 'F#', 'A', 'B']	['G#', 'A#', 'B', 'D#', 'F#', 'G#']
VII87532	['B', 'C', 'D#', 'F#', 'A', 'B']	['G', 'A', 'B', 'D', 'F', 'G']
VII+87532	['B', 'C', 'D#', 'F##', 'A', 'B']	['G', 'A', 'B', 'D#', 'F', 'G']
#io87532	['C#', 'D#', 'E', 'G', 'B-', 'C#']	['A#', 'B#', 'C#', 'E', 'G', 'A#']
#i87532	['C#', 'D#', 'E', 'G#', 'B#', 'C#']	['A#', 'B#', 'C#', 'E#', 'G#', 'A#']
#I87532	['C#', 'D#', 'E#', 'G#', 'B#', 'C#']	['A#', 'B#', 'C##', 'E#', 'G#', 'A#']
#I+87532	['C#', 'D#', 'E#', 'G##', 'B#', 'C#']	['A#', 'B#', 'C##', 'E##', 'G#', 'A#']
#iio87532	['D#', 'E#', 'F#', 'A', 'C', 'D#']	['B#', 'C#', 'D#', 'F#', 'A', 'B#']
#ii87532	['D#', 'E#', 'F#', 'A#', 'C#', 'D#']	['B#', 'C#', 'D#', 'F##', 'A#', 'B#']
#II87532	['D#', 'E#', 'F##', 'A#', 'C#', 'D#']	['B#', 'C#', 'D##', 'F##', 'A#', 'B#']
#II+87532	['D#', 'E#', 'F##', 'A##', 'C#', 'D#']	['B#', 'C#', 'D##', 'F###', 'A#', 'B#']
#iiio87532	['E#', 'F#', 'G#', 'B', 'D', 'E#']	['C#', 'D#', 'E', 'G', 'B-', 'C#']
#iii87532	['E#', 'F#', 'G#', 'B#', 'D#', 'E#']	['C#', 'D#', 'E', 'G#', 'B#', 'C#']
#III87532	['E#', 'F#', 'G##', 'B#', 'D#', 'E#']	['C#', 'D#', 'E#', 'G#', 'B#', 'C#']
#III+87532	['E#', 'F#', 'G##', 'B##', 'D#', 'E#']	['C#', 'D#', 'E#', 'G##', 'B#', 'C#']
#ivo87532	['F#', 'G#', 'A', 'C', 'E-', 'F#']	['D#', 'E#', 'F#', 'A', 'C', 'D#']
#iv87532	['F#', 'G#', 'A', 'C#', 'E#', 'F#']	['D#', 'E#', 'F#', 'A#', 'C#', 'D#']
#IV87532	['F#', 'G#', 'A#', 'C#', 'E#', 'F#']	['D#', 'E#', 'F##', 'A#', 'C#', 'D#']
#IV+87532	['F#', 'G#', 'A#', 'C##', 'E#', 'F#']	['D#', 'E#', 'F##', 'A##', 'C#', 'D#']
#vo87532	['G#', 'A#', 'B', 'D', 'F', 'G#']	['E#', 'F#', 'G#', 'B', 'D', 'E#']
#v87532	['G#', 'A#', 'B', 'D#', 'F#', 'G#']	['E#', 'F#', 'G#', 'B#', 'D#', 'E#']
#V87532	['G#', 'A#', 'B#', 'D#', 'F#', 'G#']	['E#', 'F#', 'G##', 'B#', 'D#', 'E#']
#V+87532	['G#', 'A#', 'B#', 'D##', 'F#', 'G#']	['E#', 'F#', 'G##', 'B##', 'D#', 'E#']
#vio87532	['A#', 'B#', 'C#', 'E', 'G', 'A#']	['F##', 'G##', 'A#', 'C#', 'E', 'F##']
#vi87532	['A#', 'B#', 'C#', 'E#', 'G#', 'A#']	['F##', 'G##', 'A#', 'C##', 'E##', 'F##']
#VI87532	['A#', 'B#', 'C##', 'E#', 'G#', 'A#']	['F#', 'G#', 'A#', 'C#', 'E#', 'F#']
#VI+87532	['A#', 'B#', 'C##', 'E##', 'G#', 'A#']	['F#', 'G#', 'A#', 'C##', 'E#', 'F#']
#viio87532	['B#', 'C#', 'D#', 'F#', 'A', 'B#']	['G##', 'A##', 'B#', 'D#', 'F#', 'G##']
#vii87532	['B#', 'C#', 'D#', 'F##', 'A#', 'B#']	['G##', 'A##', 'B#', 'D##', 'F##', 'G##']
#VII87532	['B#', 'C#', 'D##', 'F##', 'A#', 'B#']	['G#', 'A#', 'B#', 'D#', 'F#', 'G#']
#VII+87532	['B#', 'C#', 'D##', 'F###', 'A#', 'B#']	['G#', 'A#', 'B#', 'D##', 'F#', 'G#']
